30,05
30,05
30,15
30,2
30,1
30,4
30,35
30,2
29,95
30,35
30,4
30,45
30,7
30,8
31,05
31,35
30,95
30,9
31,3
31,7
31,8
31,7
31
30,75
29,75
29,72
29,75
29,75
29,05
28,64
28,88
28,74
27,52
27,2
26,8
27,25
27,37
27,27
26,42
25,79
26,65
26,4
26,4
26,4
26,4
26,2
26,2
26,65
26,3
26,3
25,56
26
26,53
25,85
25,87
26,03
25,65
25,08
24,97
25,18
23,98
23,63
21,33
20,61
20,25
19,93
19,45
20,87
19,45
19,61
19,58
18,95
17,42
15,58
16,28
16,6
17,7
16,78
16,28
15,74
16,43
16,03
16,03
14,7
15,08
14,13
13,63
14,68
14,68
14,62
14,05
13,23
11,98
11,98
12,03
13,13
12,24
12,94
13,23
14,05
12,6
12,55
13,28
14,03
13,25
12,75
13,95
12,2
12,43
12,03
11,35
11,35
10,25
11,13
11,35
11,7
12,75
14,39
12,83
13
13,45
13,63
12,94
12,72
11,5
11,75
11,88
12,48
13,13
13,7
13,65
14,23
13,34
13,63
13,38
13,8
14,65
14,32
14,43
15,13
15,7
15,83
15,75
15,65
15,53
15,68
16,08
17,13
16,18
15,53
16,04
16,95
16,95
15,1
14,65
14,5
14,3
13,8
13,35
13,15
13,2
12,72
12,6
12,38
13,51
13,69
13,82
13,64
13,65
13,61
13,73
14,44
14,05
13,97
13,23
13,14
13,38
12,8
12,38
12,04
11,7
11,7
11,17
11,18
11
11,13
11,13
11,22
11,85
12,67
12,3
12,8
13,06
10,88
10,82
10,95
10,82
11,08
11,63
11,72
11,22
11,55
14
14,35
14,8
15,17
14,82
14,91
15,5
15,27
15,42
15,82
15,57
14,97
15,22
15,22
15,47
15,48
15,77
15,82
15,82
15,92
15,92
16,42
16,02
16,17
15,63
15,63
15
14,9
15,04
15,05
14,31
13,8
14,02
14,55
14,46
13,93
14,3
14,55
14,27
14,42
14,92
14,7
15,22
15,38
14,86
14,82
15,6
15,35
15,05
14,97
14,97
14,55
14,82
14,52
14,85
15,16
15,22
14,85
14,88
14,92
14,4
14,17
13,72
15,07
15,25
14,7
15,05
14,92
15,07
15,15
15,3
15,38
15,32
15,55
15,67
15,61
15,64
15,51
15,1
15,13
14,97
15,05
15
15
15
15,29
15,21
15,13
15,19
15,13
15
14,92
15,11
15,48
16,13
16,38
16,11
15,83
16,27
16,55
16,94
16,92
17,25
17,25
17,25
17,65
17,72
17,92
17,92
18,13
17,97
18,21
18,27
18,63
18,77
18,99
18,86
19,13
19,09
19,13
18,7
18,72
18,6
18,76
18,59
18,63
18,47
18,56
18,68
18,72
18,59
18,38
18,26
18,56
18,44
18,36
18,42
18,02
18,05
17,82
17,82
17,77
17,44
17,47
17,82
17,15
16,74
16,42
16,97
16,45
16,43
17,4
17,4
18
18,13
18,13
18,27
18,32
18,41
18,39
18,6
18,93
18,74
18,61
18,69
18,59
18,59
18,47
18,63
18,65
18,66
18,81
18,77
18,89
18,67
18,7
18,68
18,67
18,63
18,25
18,07
18,09
18,45
18,58
18,58
18,66
18,96
19,02
19,02
19
18,82
18,72
18,66
18,75
18,84
18,92
19,17
19,21
19,07
19,27
19,42
19,37
19,39
19,56
19,83
19,9
19,97
19,75
19,95
19,67
19,67
19,34
19,38
19,28
19,36
19,54
19,69
19,86
19,74
19,79
19,93
19,83
19,82
19,85
19,92
20,06
20,27
20,4
20,49
20,64
20,49
19,94
20,13
20,15
20,34
20,38
20,21
20,46
20,61
20,61
20,91
20,76
20,93
21,32
21,34
21,38
21,64
22,22
22,44
22,44
22,22
21,75
21,72
21,22
20,57
20,5
21,35
21,49
21,46
21,43
22,21
21,82
21,36
21,16
21
20,69
21,07
20,95
20,76
20,52
19,85
19,83
19,7
19,46
19,2
19,17
19,3
19,49
19,69
19,44
19,75
19,6
19,61
19,47
19,33
19,33
18,99
19,42
19,71
19,41
19,63
19,66
19,71
19,57
19,57
19,76
19,35
19,65
19,6
19,47
19,47
19,57
19,61
19,61
19,88
19,8
19,32
19,67
19,76
19,66
19,66
19,65
19,78
19,77
20,23
19,79
19,79
19,92
20,18
20,17
19,99
20,14
20,09
19,92
19,96
19,63
19,39
19,08
19,01
18,72
18,65
18,97
18,91
18,93
18,88
18,68
18,27
18,62
18,54
18,87
19,3
18,73
18,63
18,63
18,63
18,52
18,43
18,58
18,87
18,67
18,29
18,05
18,52
18,51
18,31
17,47
16,74
15,97
15,96
15,56
15,12
16,6
16,64
16,53
16,53
16,46
16,95
16,96
16,73
16,73
17,76
17,88
17,72
17,29
17,32
16,63
16,75
16,55
17,09
16,91
17,27
17,29
17,2
17,2
16,98
17,1
16,96
16,63
16,93
16,96
16,82
16,91
17,11
17,16
17,34
17,7
17,38
17,11
17,16
16,84
16,84
16,79
16,61
16,49
16,72
16,63
16,79
16,57
15,85
15,76
15,97
15,56
15,68
15,35
15,63
15,34
15,57
15,51
16,03
16,2
15,56
15,8
16,02
16,38
16,6
16,51
16,01
16,58
16,72
17,06
17,05
17,08
17,06
17,08
17,08
16,99
16,71
16,79
17,04
16,86
17,86
18,06
18,12
18,4
18,32
18,49
17,92
17,92
18,33
18,13
18,36
18,53
18,32
17,9
18,09
17,11
17,29
17,22
17,4
17,63
17,55
17,5
17,48
17,48
17,52
17,69
17,72
17,39
17,42
17,41
17,01
17,04
17,38
17,53
17,44
17,44
17,53
17,6
17,66
17,51
17,28
17,32
17,34
17,08
16,69
16,43
16,84
16,55
16,61
16,42
16,01
15,81
16,02
15,86
16,03
15,86
16
15,37
15,19
14,91
14,91
15,11
15,43
15,82
15,42
14,55
14,61
14,35
14,83
14,85
15,83
15,15
15,76
16,28
16,27
16,08
15,98
16,17
16,08
16,36
16,06
15,57
15,19
15,11
15,3
15,83
15,55
15,65
15,75
15,53
15,58
15,5
15,45
15,58
15,76
15,74
15,7
15,54
15,33
15,34
15,24
15,39
15,19
15,04
14,79
14,79
14,25
14,28
14,51
14,13
14,48
14,55
15,38
14,86
14,49
14,71
15,07
15,18
15,25
14,25
14,16
14,22
14,07
13,9
13,32
13,03
13,03
12,57
12,61
12,98
13,58
13,63
14,02
14,25
14,89
15,16
14,63
15,32
14,44
14,22
12,93
13,36
13,45
13,67
13,78
13,54
13,52
13,77
13,89
14,04
14,08
13,7
13,88
13,99
13,99
14,24
14,02
13,68
13,3
13,46
13,72
14,78
14,1
14,1
15,42
14,93
14,99
15,41
15,63
15,68
15,35
15,5
15,79
15,47
15,9
16,08
15,93
16,33
16,38
16,81
16,23
17,68
17,26
17,35
16,63
16,63
16,97
17,03
16,8
17,11
17,11
17,38
16,99
17,44
17,55
17,74
17,8
18,15
18,11
18,49
18,88
19,02
19,2
19,28
18,84
17,66
17,95
18,23
17,67
17,74
17,31
17
17,49
17,71
17,5
17,38
17,54
17,49
17,41
17,11
17,6
17,59
18,22
18,35
18,6
18,6
18,64
18,5
18,49
18,05
18,16
18,21
18,29
18,67
18,66
18,72
18,12
18,56
18,52
18,52
19,05
19,46
19,83
19,85
20,34
19,52
20,07
20,21
20,16
20,16
20,55
19,92
20,2
21,02
20,27
20,02
20,58
20,06
19,85
20,02
20,65
20,56
20,65
20,25
20,68
21,22
21,73
22,65
24,62
23,38
20,63
21,31
21,19
20,82
20,38
20,66
19,72
20,13
20,57
20,07
19,4
19,53
19,56
20,13
20,11
20,52
20,57
20,15
20,24
20,57
20,91
21,76
19,68
19,45
19,54
19,54
19,95
19,92
19,82
20,17
20,5
20,38
19,69
19,94
19,86
19,29
19,5
20,36
20,55
19,97
20,88
19,88
19,73
19,52
19,71
20,27
20,38
20,03
20,26
20,28
20,55
20,28
20,98
20,35
20,77
20,38
20,74
20,19
20,42
20,35
20,48
20,2
19,82
19,92
19,86
18,76
18,52
18,32
18,14
17,96
18,33
17,9
18,28
18,17
18,05
17,91
18,05
18,23
18,57
18,45
18,59
18,77
18,98
18,67
18,81
19,1
19
19,15
19,02
18,53
18,68
18,58
18,84
18,82
18,88
18,88
19,07
19,4
19,39
19,76
19,76
19,67
19,86
19,73
19,95
19,87
19,67
19,67
19,68
19,2
19,49
19,61
19,6
19,98
20,14
19,99
20,14
20,16
19,95
19,88
20,03
20,2
20,17
20,48
20,9
20,63
20,67
20,57
20,37
20,03
19,67
19,69
19,59
19,47
19,78
19,73
19,88
20,08
20,01
20,22
20,06
19,96
19,96
19,61
19,84
19,61
19,57
19,68
19,88
19,92
20,13
20,51
19,8
19,8
19,83
19,64
19,32
19,4
19,86
20,25
20,23
20,21
20,46
20,44
20,4
20,68
20,8
20,75
20,66
21,13
22,2
22,16
21,57
21,52
21,3
21,3
21,91
21,77
21,6
21,83
21,83
22,88
23,8
23,41
23,06
21,63
22,24
22,9
23,14
23,16
22,35
22,6
22,1
22,77
23,69
22,56
22,34
23,42
24,47
22,56
22,79
22,28
22,68
22,7
23,03
22,43
22,36
22,39
22,11
21,81
22,02
21,88
22,12
22,85
22,45
22,45
22,2
21,86
21,39
21,13
21,81
21,62
21,54
21,18
21,35
21,61
21,3
20,93
20,79
20,41
20,25
20,14
20,06
20,38
20,08
19,59
19,34
19,58
19,85
20,28
20,47
20,35
20,09
20,03
20,33
20,51
20,22
19,78
19,47
19,15
18,31
17,55
18,18
17,75
17,75
17,86
17,36
16,94
17,92
17,9
18,6
17,85
17,48
18,49
18,57
18,5
18,75
18,63
17,97
17,97
18,29
18,25
19
19,02
18,96
19,73
19,51
19,05
18,88
18,77
18,26
17,5
16,24
16,01
16,11
16,11
18
17,88
17,46
17,5
17,09
16,4
16,91
16,64
16,77
16,82
17,38
17,59
17,1
16,63
15,92
15,55
15,42
16,09
16,49
16,15
17,11
16,69
17,17
17,04
16,93
16,72
16,72
16,5
16,48
16,63
17,04
17,45
18,68
18,37
18,67
18,22
18,56
19,06
19,6
19,88
19,83
19,33
20,32
20,06
20,24
20,56
21,59
23,71
23,79
28,72
29,6
26,18
25,68
26,38
27,07
26,69
26,53
27,4
28,64
28,63
28,46
30,52
31,66
31,1
27,36
27,73
26,14
26,96
27,44
27,44
29,29
29,99
31,5
30,09
30,82
30,28
30,84
31,19
31,78
33,72
33,47
33,17
34,43
36,2
39,05
38,33
39,12
39,76
39,52
37,07
34,42
37,03
36,75
37,86
38,88
40,72
39,3
41,07
39,41
38
39,34
36,02
37,02
33,81
28,45
29,95
30,8
34,35
33,02
35,28
34,92
35,3
35,29
33,95
32,05
32,4
35,47
35,6
33,91
32,07
33,29
31,17
31,05
29,9
31,45
29,5
30,07
30,07
32,35
33,27
33,05
33,27
32,92
29,07
29,4
29,05
27,17
26,35
26,6
27,07
26,5
25,3
26,45
26,6
27,1
27,85
28,25
27,5
27,07
26,95
26,95
27,34
26,95
27,57
28,47
28,47
26,52
25,6
24,88
27,25
27,49
28
27,55
27,42
30,13
30,35
32,25
21,47
20,05
21,63
24,9
24,07
25,63
24,15
21,02
21,72
21,07
21,9
21,32
21,22
20,7
21,47
21,32
21,77
22,43
22,77
22,38
22,24
20,73
20,73
20,07
20,17
18,47
17,42
17,42
18,47
19,02
19,27
19,43
20,32
20,5
19,77
19,32
19,33
18,99
20,05
20,47
20,04
19,88
19,77
20,67
20,4
20,77
19,88
19,47
19,77
19,45
19,63
19,63
19,27
19,38
19,47
19,97
20,02
20,27
20,57
21,07
20,97
21,54
21,85
21,6
21,72
21,07
21,15
21,67
21,03
21
20,95
21,27
21,3
20,99
21,27
21,16
21,42
21,72
21,71
21,82
21,91
21,25
20,88
20,72
21,03
20,91
21,19
21,38
20,95
20,85
20,95
21,03
21,03
21,34
21,03
21,29
21,15
21,15
20,9
20,44
20,38
20,27
19,83
19,85
20,07
19,71
19,69
19,97
20,1
19,98
20,21
20,1
19,91
20,02
20,11
20,4
20,56
20,78
20,92
20,69
20,69
20,9
21,28
21,34
21,43
21,31
21,73
21,49
21,69
22,19
21,97
22,15
21,73
21,25
21,4
21,11
21,48
21,38
21,54
21,7
21,32
21,34
21,49
21,39
21,38
21,59
21,63
21,71
21,51
21,29
21,39
21,28
22,49
22,29
21,44
21,92
21,78
21,97
21,85
21,76
22,01
22,28
22,28
22,27
21,76
21,75
21,56
21,35
21,43
21,65
21,5
21,71
21,83
21,73
21,86
21,79
22,02
22,19
22,24
22,1
22,22
22,41
22,24
22,09
22,33
22,69
22,63
22,98
23,02
23,18
23
23,19
23,47
23,88
23,67
23,95
24,12
24,03
23,46
23,13
23,46
23,17
23,23
23,08
23,1
23,28
23,84
23,81
23,77
23,44
23,28
22,99
22,65
22,57
22,27
22,54
22,79
22,38
21,88
22,17
21,93
21,84
22,15
21,04
21,38
21,38
21,47
21,09
20,61
20,74
20,41
19,86
19,39
19,23
19,53
19,93
20,08
19,77
19,45
19,39
19,11
18,27
18,57
18,67
18,67
18,63
18,81
18,63
19,14
19,14
19,42
19,21
19,23
18,71
17,94
17,88
18,25
18,77
18,39
18,82
18,93
19,11
18,91
18,49
18,72
18,38
18,75
19,34
19,09
18,91
18,94
18,92
18,96
19,25
19,49
19,47
19,91
19,69
19,35
19,28
19,7
19,41
19,41
18,13
18,42
18,52
18,6
18,36
18,3
18,43
18,76
18,69
18,35
18,66
18,61
18,57
18,53
18,64
18,61
18,5
18,85
19,15
19,15
19,26
19,04
19,26
18,77
18,9
19,06
19
19,31
19,18
19,25
19,48
19,84
19,78
20,24
20,43
20,28
20,63
20,33
20,45
20,24
19,81
19,92
20,25
20,25
20,25
20,16
19,91
19,9
20,04
20,3
20,28
20,76
20,88
20,88
21,13
20,78
20,79
20,73
20,85
21,01
20,97
20,74
20,56
20,69
20,53
20,12
20,19
20,78
20,78
20,78
21,8
21,99
21,96
22,13
22,07
22,19
22,44
22,53
22,64
22,42
22,22
22,48
22,32
22,27
22,38
22,22
22,29
22,22
22,15
22,46
22,73
23,02
22,72
22,42
22,27
21,83
21,9
22,07
22,07
21,86
21,51
21,38
21,38
21,24
21,38
21,41
21,72
21,8
21,55
21,78
21,9
21,99
22,1
21,95
22,08
22,03
21,97
21,81
21,82
21,59
21,22
21,17
21,41
21,26
21,11
20,99
21,13
21,34
21,3
21,46
21,53
21,32
21,39
21,18
21,85
21,6
21,23
21,13
21,29
21,45
21,71
21,65
21,68
21,76
21,76
21,97
21,99
21,92
21,99
22,34
22,13
22,38
22,22
21,95
21,9
21,78
21,77
21,56
21,5
21,77
21,66
21,82
21,82
21,92
21,75
21,84
21,88
21,98
21,98
22,27
22,11
22,15
22,36
22,3
22,18
21,88
21,48
21,21
21,11
21,13
21,02
21,16
20,71
20,68
20,77
20,59
20,32
20,62
20,26
20,63
20,53
20,45
20,18
20,04
20,36
20,32
20,2
20,5
20,36
20
20,06
20,28
20,28
20,28
19,9
19,55
19,38
19,08
18,94
19,16
18,69
18,86
19,26
19,09
19,05
18,93
19,42
19,67
19,8
19,92
19,79
19,96
19,96
19,96
19,77
19,61
19,63
19,48
19,48
19,02
19,13
19,02
18,91
18,89
18,77
18,2
18,5
18,7
18,88
18,93
18,39
18,34
18,7
18,64
19,51
19,66
19,65
20,38
20,26
20,31
19,99
19,99
20,28
20,27
20,07
20,11
20,19
20,28
19,95
19,95
19,59
19,3
19,44
19,68
20,07
20,48
20,27
20,63
20,52
20,61
20,48
20,45
21,05
20,84
20,63
20,7
20,41
20,11
20,38
20,17
20,04
20,13
20,29
20,04
19,52
19,97
19,96
20,11
20,41
20,26
20,26
20,44
20,53
20,66
20,58
20,32
20,34
20,21
20,21
20,42
20,28
20,38
20,2
20,09
19,99
20,04
19,98
19,78
19,93
19,82
20,2
20,2
20,63
20,54
20,58
20,4
20,46
20,49
20,43
20,42
20,38
20,19
19,8
19,51
19,51
19,32
19,15
19,56
19,6
19,43
19,75
19,92
20,05
20,04
20,04
20,2
20,05
19,77
19,79
19,6
19,65
19,66
19,27
18,99
18,9
18,6
18,87
18,7
18,71
18,63
18,35
18,44
18,36
18,83
18,89
18,99
18,82
18,44
17,93
17,93
18,29
18,06
17,79
17,92
18,12
18,05
17,43
17,73
17,29
17,68
17,2
17,6
17,57
17,67
17,67
17,67
17,67
17,67
17,67
17,67
17,67
17,67
17,67
17,3
17,58
17,58
17,87
18,16
18,14
17,84
17,95
17,68
17,64
18,09
18,42
18,38
18,45
18,4
18,82
18,63
18,24
17,92
17,97
17,72
17,72
17,14
17
16,97
16,74
16,98
16,94
16,85
16,85
17,1
17,68
18,12
17,53
17,52
17,52
17,52
18,07
18,73
18,72
18,63
18,4
18,43
18,43
18,49
18,53
18,76
18,7
18,65
18,5
18,24
18,13
18,04
18,25
18,28
17,92
17,36
17,55
17,66
17,3
16,97
17,5
17,03
17,47
17,38
17,09
16,69
16,71
16,54
16,91
16,72
16,78
16,69
17,08
16,67
16,55
16,67
16,39
15,73
15,73
15,53
15,3
15,36
15,45
14,93
15,03
14,57
14,53
14,61
14,65
15,04
14,5
14,47
14,39
14,21
13,98
14,2
14,32
14,61
14,48
14,48
14,09
14,11
14,45
14,19
14,19
14,52
14,66
15,3
15,36
15,33
14,65
14,95
14,36
14,56
14,81
15,15
14,92
15,25
14,95
14,85
15,09
15,26
15,5
15,48
15,37
15,24
15,91
16,06
15,97
15,63
15,31
15,12
14,64
14,59
14,71
14,15
14,13
13,89
14,26
14,21
14,21
14,28
14,18
14,82
14,48
14,5
14,78
14,8
14,74
14,57
14,14
14,17
14,23
14,19
14,47
14,52
14,82
15,03
14,83
14,88
15,37
15,04
14,94
15,21
15,19
14,15
14,41
14,4
14,78
14,78
15,67
15,67
15,77
15,59
15,57
15,86
15,74
15,96
16,2
16,58
16,64
16,43
16,65
17,56
17,84
17,66
16,82
16,7
16,57
16,92
17,18
16,93
16,85
17,28
17,74
17,72
17,62
17,84
18,27
18,2
17,99
17,61
18,02
18,49
18,93
18,69
18,4
17,83
17,76
18,02
18,02
18,3
18,29
18,25
18,11
18,1
17,78
18,28
18,67
18,48
18,82
18,94
19,75
19,83
20,72
20,68
20,08
19,59
19,38
19,28
18,96
19,14
18,82
19,37
19,52
19,52
19,62
19,3
19,15
19,48
20,17
20,4
20,14
20,18
19,89
19,38
19,49
19,15
19,32
19,59
19,42
19,26
19,46
19,87
20,3
20,65
20,22
20,06
20,14
19,37
19,41
19,29
18,96
18,67
18,05
18,24
17,64
18,08
17,73
17,56
16,87
17,09
17,54
17,49
17,14
17,62
17,4
17,6
17,47
17,52
17,52
17,62
17,84
17,62
17,53
17,39
17
16,72
16,72
16,84
17,21
17,24
17,06
17,65
17,76
17,68
17,48
17,69
17,96
18,36
18,16
17,97
18,01
18,24
18,27
17,95
17,74
17,13
17,03
16,98
17,11
17,34
17,43
17,57
17,31
17,5
17,71
18,01
18,17
18,25
18,16
18,66
18,9
18,97
18,76
18,38
18,46
18,16
18,18
18,07
17,48
17,58
17,38
17,63
17,47
17,43
17,7
18,05
18,05
18,15
18,1
17,97
18,06
17,77
17
16,88
16,93
16,86
17,14
17,12
16,92
16,98
16,96
16,6
16,84
16,91
16,98
17,07
17,15
17,41
17,41
17,63
17,74
17,69
17,77
17,77
17,45
17,56
17,76
17,69
17,4
17,42
17,7
17,72
17,52
17,89
18,47
18,72
18,7
18,46
18,16
18,53
18,82
18,23
17,95
18,2
18,48
18,48
18,54
18,78
18,58
18,43
18,36
18,28
18,47
18,29
18,44
18,46
18,63
18,94
18,94
18,86
18,84
18,59
18,7
18,64
18,52
18,31
18,4
18,63
18,56
18,59
18,3
17,98
17,91
18,18
17,89
18,12
18,17
18,27
18,58
18,44
18,91
18,85
18,68
19,08
18,95
19,21
19,17
19,18
19,05
19,11
19,57
19,73
19,67
19,61
19,84
19,5
19,16
19,16
19,8
20,14
20,4
20,52
20,46
20,13
20,31
20,18
20,48
20,36
20,53
20,18
19,88
20,3
20,33
20,32
19,67
19,76
19,4
19,55
19,91
20,01
19,94
19,99
20,06
19,86
19,81
19,34
19,12
18,7
18,7
18,78
18,88
18,89
19,14
19,25
19,16
19,08
18,94
18,83
18,87
18,93
19,05
18,9
18,8
18,23
18,01
17,59
17,76
17,81
17,67
17,95
17,98
17,59
17,38
17,33
17,33
17,21
17,42
17,14
17,35
17,31
17,49
17,25
17,32
17,28
17,33
17,33
17,03
17,07
17,17
17,45
17,47
17,51
17,43
17,62
17,59
17,95
17,72
17,74
17,65
17,86
17,77
17,91
17,86
17,48
17,4
17,59
17,65
17,87
18,26
18,91
18,79
19,6
19,91
17,84
17,87
17,74
17,89
18,08
18,08
18,49
18,27
18,27
18,44
18,49
18,76
18,53
18,87
18,94
18,92
19,01
18,53
17,89
17,27
17,38
17,47
17,64
17,72
17,54
17,67
17,56
17,32
16,86
17,03
17,36
17,29
17,28
17,08
17,38
17,6
17,59
17,57
17,34
17,44
17,48
17,61
17,58
17,61
17,54
17,67
17,67
17,74
17,94
17,93
17,68
17,62
17,82
17,83
17,83
17,78
17,89
17,92
18,16
18,56
18,14
17,89
17,93
17,93
17,96
18,37
18,28
18,27
18,27
18,43
18,61
18,66
18,76
18,69
18,97
18,62
18,8
19,01
19,14
19,51
19,71
19,05
18,87
18,83
19,12
19,12
19,25
19,49
19,47
19,54
19,54
19,83
19,9
19,96
20,26
20,5
19,86
19,66
18,87
18,28
18,42
18,12
18,58
19,12
18,94
18,49
18,58
18,95
18,06
17,68
17,33
17,65
17,76
17,63
17,83
17,53
17,74
17,71
17,79
17,83
18,01
18,96
18,86
19,02
19,16
19,16
21,07
21,63
22,14
20,97
19,45
19,65
19,3
19,59
19,45
19,24
19,65
20,16
19,87
19,66
19,92
20,42
20,49
21,18
21,99
23,23
24,56
22,74
22,44
22,85
23,23
22,38
21,64
21,45
21,43
22,29
22,68
22,22
22,75
22,75
23,01
23,23
24,08
25,15
24,29
25,13
24,48
24,67
23,47
23,96
23,94
24,39
24
24,35
22,33
22,07
20,95
20,81
20,78
21,19
21,06
21,07
21,13
20,65
21,01
21,23
21,35
21,28
20,79
20,64
22,28
21,95
23,02
22,35
21,58
21,58
21,1
20,65
19,95
19,77
19,86
20,28
19,73
20,06
20,28
20,18
20,13
20,13
20,03
20,28
21,43
21,53
20,73
20,68
20,38
20,1
20,13
20,63
20,98
20,92
21,48
21,08
21,38
21,38
21,65
21,33
21,52
21,56
21,96
21,9
22,42
22,27
21,65
21,67
20,95
21,05
21,57
