"","Entropy1","Complexity1","Entropy2","Complexity2","Entropy3","Complexity3","Entropy4","Complexity4"
"1",0.0221611221022026,0.0114864624148485,0,0,0,0,0.92830412552818,0.065068377464499
"2",0.0235893900025414,0.012270612724832,0,0,0,0,0.983221914107923,0.018875179976314
"3",0.0205619192644244,0.0106265493042736,0,0,0,0,0.925686606500772,0.0679019725776563
"4",0.0239536579926182,0.0124880246408637,0,0,0,0,0.98184545717726,0.0199850948930889
"5",0.0205498063165783,0.0106174769797316,0,0,0,0,0.931809418094243,0.0626335923656176
"6",0.0230299502179495,0.011970940590089,0,0,0,0,0.983574126114404,0.0184653360717052
"7",0.0202854410584801,0.0104828701192349,0,0,0,0,0.927927893091888,0.0653907009542748
"8",0.0237807879456857,0.0123724587455142,0,0,0,0,0.983145984863901,0.0189842809877768
"9",0.0220070196344275,0.0113847762617136,0,0,0,0,0.928764504386189,0.0649366452064258
"10",0.0239141553710002,0.0124443601126272,0,0,0,0,0.983045676829559,0.0190952905880896
"11",0.0179669116223155,0.00921842728798164,0,0,0,0,0.93045756709767,0.0645850144019688
"12",0.022196119792222,0.011512313729086,0,0,0,0,0.984804520691912,0.0173286347641367
"13",0.0206145840877813,0.010662146590934,0,0,0,0,0.927566069134461,0.0655937142760841
"14",0.0235050218910798,0.0122371855030735,0,0,0,0,0.982653637912353,0.0192722381989266
"15",0.0202445260063073,0.0104622109861708,0,0,0,0,0.930487603600596,0.0635351539538016
"16",0.0216160920176963,0.0111983070715922,0,0,0,0,0.98543897759426,0.0167020574944565
"17",0.0205318384227244,0.0106227018657641,0,0,0,0,0.930934934349011,0.0633876008585313
"18",0.0235864375586096,0.0122711790507689,0,0,0,0,0.983109471257679,0.0189568576686037
"19",0.0201448709685297,0.0103945421906356,0,0,0,0,0.928668976197443,0.0658492679619725
"20",0.0238036463074483,0.0123928778521873,0,0,0,0,0.982699324502846,0.0193169332433669
"21",0.0223822378410176,0.0116133087238135,0,0,0,0,0.932039808976855,0.062448379251512
"22",0.0232451838351348,0.0120800413762274,0,0,0,0,0.983765327681112,0.0183810341131297
"23",0.0201169985583497,0.0103852741997846,0,0,0,0,0.93104826157474,0.0631618243622898
"24",0.0222928988591013,0.0115567626296076,0,0,0,0,0.985135906325073,0.0171049232091227
