"","Entropy1","Complexity1","Entropy2","Complexity2","Entropy3","Complexity3","Entropy4","Complexity4"
"59",0,0,0.708092660091142,0.397959136094688,0,0,0,0
"60",0,0,0.705603703212051,0.396811149135588,0,0,0,0
"61",0,0,0.703883910912298,0.397179977321287,0,0,0,0
"62",0,0,0.705907509983208,0.397078122105172,0,0,0,0
"63",0,0,0.704626748886671,0.397752913646128,0,0,0,0
"64",0,0,0.703586620662659,0.39819944233623,0,0,0,0
"65",0,0,0.703590868076613,0.395308653660781,0,0,0,0
"66",0,0,0.707405540483656,0.394989072128865,0,0,0,0
"67",0,0,0.705750363209527,0.395124693368016,0,0,0,0
"68",0,0,0.704559313777691,0.396849304311152,0,0,0,0
"69",0,0,0.702643144083661,0.394857983717958,0,0,0,0
"70",0,0,0.700332012763321,0.39781241805617,0,0,0,0
"71",0,0,0.707504982387011,0.397554772072624,0,0,0,0
"72",0,0,0.698753227530136,0.398108507465446,0,0,0,0
"73",0,0,0.701337043546827,0.396821351868636,0,0,0,0
"74",0,0,0.702304893753481,0.397000466632306,0,0,0,0
"75",0,0,0.703340496072684,0.39610728689864,0,0,0,0
"76",0,0,0.700616125268691,0.395482342506457,0,0,0,0
"77",0,0,0.704036496117118,0.396098062098648,0,0,0,0
"78",0,0,0.707145234431085,0.397404175984659,0,0,0,0
"79",0,0,0.702862013006751,0.396938095746185,0,0,0,0
"80",0,0,0.699649485750684,0.400413559525053,0,0,0,0
"81",0,0,0.700142035604864,0.397140107902674,0,0,0,0
"82",0,0,0.704013720695741,0.396333633235878,0,0,0,0
"83",0,0,0.70420109782968,0.395858535661794,0,0,0,0
"84",0,0,0.704230266678609,0.396274364110407,0,0,0,0
"85",0,0,0.709531543358058,0.395510142735606,0,0,0,0
"86",0,0,0.701243728907444,0.396338516460807,0,0,0,0
"87",0,0,0.704514812921249,0.396932237365021,0,0,0,0
"88",0,0,0.703819237270908,0.397563550082232,0,0,0,0
"89",0,0,0.699021475901596,0.398516912564456,0,0,0,0
"90",0,0,0.701730359244983,0.397276172960762,0,0,0,0
"91",0,0,0.703068833461213,0.396269946016465,0,0,0,0
"92",0,0,0.702577452666808,0.395623071357126,0,0,0,0
"93",0,0,0.700873612021992,0.39673897302302,0,0,0,0
"94",0,0,0.701457812303552,0.396357679278272,0,0,0,0
"95",0,0,0.699382033864129,0.395120456539501,0,0,0,0
"96",0,0,0.702035431175244,0.398336749433244,0,0,0,0
"97",0,0,0.701712060601283,0.3969300967012,0,0,0,0
"98",0,0,0.703193824745623,0.398717231772475,0,0,0,0
"99",0,0,0.699995797617925,0.397497259038064,0,0,0,0
"100",0,0,0.698136321941328,0.396767998677228,0,0,0,0
